year,area_title,occ_title,o_group,tot_emp,hourly_mean,annual_mean
2020,"Mount Vernon-Anacortes, WA",Educational Instruction and Library,major,"3,000",28.22,"58,700"
2020,"Olympia-Tumwater, WA",Educational Instruction and Library,major,"6,560",29.11,"60,540"
2020,"Seattle-Tacoma-Bellevue, WA",Educational Instruction and Library,major,"93,530",31.66,"65,840"
2020,"Spokane-Spokane Valley, WA",Educational Instruction and Library,major,"13,730",28.30,"58,860"
2020,"Wenatchee, WA",Educational Instruction and Library,major,"2,860",26.75,"55,650"
2020,"Yakima, WA",Educational Instruction and Library,major,"7,040",27.44,"57,070"
2020,"Bellingham, WA","Arts, Design, Entertainment, Sports, and Media",major,940,25.13,"52,270"
2020,"Bremerton-Silverdale, WA","Arts, Design, Entertainment, Sports, and Media",major,640,26.91,"55,980"
2020,"Kennewick-Richland, WA","Arts, Design, Entertainment, Sports, and Media",major,950,25.65,"53,360"
2020,"Longview, WA","Arts, Design, Entertainment, Sports, and Media",major,270,22.91,"47,650"
2020,"Mount Vernon-Anacortes, WA","Arts, Design, Entertainment, Sports, and Media",major,390,23.58,"49,040"
2020,"Olympia-Tumwater, WA","Arts, Design, Entertainment, Sports, and Media",major,"1,980",29.15,"60,630"
2020,"Seattle-Tacoma-Bellevue, WA","Arts, Design, Entertainment, Sports, and Media",major,"35,100",34.32,"71,380"
2020,"Spokane-Spokane Valley, WA","Arts, Design, Entertainment, Sports, and Media",major,"3,410",25.07,"52,140"
2020,"Walla Walla, WA","Arts, Design, Entertainment, Sports, and Media",major,310,26.49,"55,100"
2020,"Wenatchee, WA","Arts, Design, Entertainment, Sports, and Media",major,490,21.67,"45,080"
2020,"Yakima, WA","Arts, Design, Entertainment, Sports, and Media",major,680,23.67,"49,230"
2020,"Bellingham, WA",Healthcare Practitioners and Technical,major,"2,490",43.03,"89,500"
2020,"Bremerton-Silverdale, WA",Healthcare Practitioners and Technical,major,"4,180",44.07,"91,670"
2020,"Kennewick-Richland, WA",Healthcare Practitioners and Technical,major,"6,510",47.41,"98,610"
2020,"Longview, WA",Healthcare Practitioners and Technical,major,"2,040",39.58,"82,320"
2020,"Mount Vernon-Anacortes, WA",Healthcare Practitioners and Technical,major,"3,130",43.72,"90,930"
2020,"Olympia-Tumwater, WA",Healthcare Practitioners and Technical,major,"5,730",45.54,"94,720"
2020,"Seattle-Tacoma-Bellevue, WA",Healthcare Practitioners and Technical,major,"100,880",49.30,"102,540"
2020,"Spokane-Spokane Valley, WA",Healthcare Practitioners and Technical,major,"16,820",43.73,"90,960"
2020,"Walla Walla, WA",Healthcare Practitioners and Technical,major,"1,700",40.28,"83,790"
2020,"Wenatchee, WA",Healthcare Practitioners and Technical,major,"3,330",46.06,"95,810"
2020,"Yakima, WA",Healthcare Practitioners and Technical,major,"4,600",41.73,"86,800"
2020,"Bellingham, WA",Healthcare Support,major,"3,110",18.04,"37,530"
2020,"Bremerton-Silverdale, WA",Healthcare Support,major,"4,110",18.04,"37,520"
2020,"Kennewick-Richland, WA",Healthcare Support,major,"6,110",16.85,"35,040"
2020,"Longview, WA",Healthcare Support,major,"2,470",17.30,"35,990"
2020,"Mount Vernon-Anacortes, WA",Healthcare Support,major,"2,180",17.84,"37,110"
2020,"Olympia-Tumwater, WA",Healthcare Support,major,"4,850",18.16,"37,780"
2020,"Seattle-Tacoma-Bellevue, WA",Healthcare Support,major,"73,760",19.32,"40,190"
2020,"Spokane-Spokane Valley, WA",Healthcare Support,major,"15,070",16.92,"35,180"
2020,"Walla Walla, WA",Healthcare Support,major,"1,620",16.34,"33,990"
2020,"Wenatchee, WA",Healthcare Support,major,"1,800",18.15,"37,740"
2020,"Yakima, WA",Healthcare Support,major,"5,590",16.69,"34,720"
2020,"Bellingham, WA",Protective Service,major,"1,870",32.35,"67,290"
2020,"Bremerton-Silverdale, WA",Protective Service,major,"1,760",41.60,"86,520"
2020,"Kennewick-Richland, WA",Protective Service,major,"2,160",31.09,"64,670"
2020,"Longview, WA",Protective Service,major,590,30.82,"64,110"
2020,"Mount Vernon-Anacortes, WA",Protective Service,major,660,30.37,"63,180"
2020,"Olympia-Tumwater, WA",Protective Service,major,"2,280",31.03,"64,550"
2020,"Seattle-Tacoma-Bellevue, WA",Protective Service,major,"36,130",30.33,"63,080"
2020,"Spokane-Spokane Valley, WA",Protective Service,major,"5,690",28.08,"58,400"
2020,"Walla Walla, WA",Protective Service,major,"1,040",29.39,"61,140"
2020,"Wenatchee, WA",Protective Service,major,630,30.34,"63,100"
2020,"Yakima, WA",Protective Service,major,"2,010",28.68,"59,660"
2020,"Bellingham, WA",Food Preparation and Serving Related,major,"8,150",16.35,"34,000"
2020,"Bremerton-Silverdale, WA",Food Preparation and Serving Related,major,"8,400",16.27,"33,830"
2020,"Kennewick-Richland, WA",Food Preparation and Serving Related,major,"9,390",15.44,"32,110"
2020,"Longview, WA",Food Preparation and Serving Related,major,"3,170",15.54,"32,330"
2020,"Mount Vernon-Anacortes, WA",Food Preparation and Serving Related,major,"4,820",16.81,"34,950"
2020,"Olympia-Tumwater, WA",Food Preparation and Serving Related,major,"8,690",16.37,"34,040"
2020,"Seattle-Tacoma-Bellevue, WA",Food Preparation and Serving Related,major,"144,820",18.20,"37,860"
2020,"Spokane-Spokane Valley, WA",Food Preparation and Serving Related,major,"19,050",16.02,"33,310"
2020,"Walla Walla, WA",Food Preparation and Serving Related,major,"1,840",16.58,"34,490"
2020,"Wenatchee, WA",Food Preparation and Serving Related,major,"4,450",16.15,"33,580"
2020,"Yakima, WA",Food Preparation and Serving Related,major,"6,910",15.82,"32,910"
2020,"Bellingham, WA",Building and Grounds Cleaning and Maintenance,major,"2,760",17.30,"35,980"
2020,"Bremerton-Silverdale, WA",Building and Grounds Cleaning and Maintenance,major,"2,230",18.18,"37,810"
2020,"Kennewick-Richland, WA",Building and Grounds Cleaning and Maintenance,major,"2,950",16.74,"34,830"
2020,"Longview, WA",Building and Grounds Cleaning and Maintenance,major,880,16.74,"34,820"
2020,"Mount Vernon-Anacortes, WA",Building and Grounds Cleaning and Maintenance,major,"1,360",17.58,"36,570"
2020,"Olympia-Tumwater, WA",Building and Grounds Cleaning and Maintenance,major,"3,030",17.62,"36,650"
2020,"Seattle-Tacoma-Bellevue, WA",Building and Grounds Cleaning and Maintenance,major,"44,500",20.46,"42,560"
2020,"Spokane-Spokane Valley, WA",Building and Grounds Cleaning and Maintenance,major,"8,470",17.55,"36,500"
2020,"Walla Walla, WA",Building and Grounds Cleaning and Maintenance,major,**,16.94,"35,230"
2020,"Wenatchee, WA",Building and Grounds Cleaning and Maintenance,major,"1,830",17.68,"36,770"
2020,"Yakima, WA",Building and Grounds Cleaning and Maintenance,major,"2,310",17.31,"36,000"
2020,"Bellingham, WA",Personal Care and Service,major,"1,700",18.02,"37,470"
2020,"Bremerton-Silverdale, WA",Personal Care and Service,major,"1,440",18.08,"37,620"
2020,"Kennewick-Richland, WA",Personal Care and Service,major,"1,750",16.80,"34,940"
2020,"Longview, WA",Personal Care and Service,major,670,17.60,"36,610"
2020,"Mount Vernon-Anacortes, WA",Personal Care and Service,major,"1,000",17.77,"36,960"
2020,"Olympia-Tumwater, WA",Personal Care and Service,major,"2,670",18.89,"39,290"
2020,"Seattle-Tacoma-Bellevue, WA",Personal Care and Service,major,"38,870",21.00,"43,670"
2020,"Spokane-Spokane Valley, WA",Personal Care and Service,major,"4,690",17.97,"37,370"
2020,"Walla Walla, WA",Personal Care and Service,major,300,15.45,"32,130"
2020,"Wenatchee, WA",Personal Care and Service,major,640,16.53,"34,380"
2020,"Yakima, WA",Personal Care and Service,major,940,17.56,"36,520"
2020,"Bellingham, WA",Sales and Related,major,"8,510",21.94,"45,640"
2020,"Bremerton-Silverdale, WA",Sales and Related,major,"7,780",21.83,"45,400"
2020,"Kennewick-Richland, WA",Sales and Related,major,"10,260",20.15,"41,910"
2020,"Longview, WA",Sales and Related,major,"3,570",20.19,"42,000"
2020,"Mount Vernon-Anacortes, WA",Sales and Related,major,"4,380",19.88,"41,350"
2020,"Olympia-Tumwater, WA",Sales and Related,major,"10,200",22.25,"46,290"
2020,"Seattle-Tacoma-Bellevue, WA",Sales and Related,major,"175,150",27.15,"56,470"
2020,"Spokane-Spokane Valley, WA",Sales and Related,major,"23,220",21.05,"43,780"
2020,"Walla Walla, WA",Sales and Related,major,"2,370",20.11,"41,830"
2020,"Wenatchee, WA",Sales and Related,major,"4,620",20.99,"43,660"
2020,"Yakima, WA",Sales and Related,major,"8,870",21.36,"44,420"
2020,"Bellingham, WA",Office and Administrative Support,major,"10,810",20.79,"43,250"
2020,"Bremerton-Silverdale, WA",Office and Administrative Support,major,"9,920",22.92,"47,680"
2020,"Kennewick-Richland, WA",Office and Administrative Support,major,"12,310",21.06,"43,800"
2020,"Longview, WA",Office and Administrative Support,major,"3,990",21.39,"44,480"
2020,"Mount Vernon-Anacortes, WA",Office and Administrative Support,major,"5,600",21.69,"45,120"
2020,"Olympia-Tumwater, WA",Office and Administrative Support,major,"14,350",21.88,"45,520"
2020,"Seattle-Tacoma-Bellevue, WA",Office and Administrative Support,major,"218,260",24.21,"50,350"
2020,"Spokane-Spokane Valley, WA",Office and Administrative Support,major,"30,570",20.65,"42,950"
2020,"Walla Walla, WA",Office and Administrative Support,major,"2,890",20.19,"41,990"
2020,"Wenatchee, WA",Office and Administrative Support,major,"5,420",20.46,"42,550"
2020,"Yakima, WA",Office and Administrative Support,major,"9,970",20.31,"42,240"
2020,"Bellingham, WA","Farming, Fishing, and Forestry",major,350,22.56,"46,920"
2020,"Bremerton-Silverdale, WA","Farming, Fishing, and Forestry",major,110,16.76,"34,860"
2020,"Kennewick-Richland, WA","Farming, Fishing, and Forestry",major,"3,970",15.93,"33,130"
2020,"Longview, WA","Farming, Fishing, and Forestry",major,460,27.48,"57,150"
2020,"Mount Vernon-Anacortes, WA","Farming, Fishing, and Forestry",major,350,20.59,"42,820"
2020,"Olympia-Tumwater, WA","Farming, Fishing, and Forestry",major,460,19.77,"41,130"
2020,"Seattle-Tacoma-Bellevue, WA","Farming, Fishing, and Forestry",major,"1,690",20.10,"41,820"
2020,"Spokane-Spokane Valley, WA","Farming, Fishing, and Forestry",major,410,23.20,"48,270"
2020,"Walla Walla, WA","Farming, Fishing, and Forestry",major,310,16.69,"34,710"
2020,"Wenatchee, WA","Farming, Fishing, and Forestry",major,"3,740",15.78,"32,830"
2020,"Yakima, WA","Farming, Fishing, and Forestry",major,"6,900",15.83,"32,920"
2020,"Bellingham, WA",Construction and Extraction,major,"5,620",29.63,"61,630"
2020,"Bremerton-Silverdale, WA",Construction and Extraction,major,"6,890",30.11,"62,640"
2020,"Kennewick-Richland, WA",Construction and Extraction,major,"9,210",30.92,"64,310"
2020,"Longview, WA",Construction and Extraction,major,"2,420",30.04,"62,480"
2020,"Mount Vernon-Anacortes, WA",Construction and Extraction,major,"3,080",34.41,"71,570"
2020,"Olympia-Tumwater, WA",Construction and Extraction,major,"4,270",30.75,"63,950"
2020,"Seattle-Tacoma-Bellevue, WA",Construction and Extraction,major,"91,730",34.54,"71,840"
2020,"Spokane-Spokane Valley, WA",Construction and Extraction,major,"10,740",27.35,"56,890"
2020,"Walla Walla, WA",Construction and Extraction,major,860,26.92,"56,000"
2020,"Wenatchee, WA",Construction and Extraction,major,"2,210",26.35,"54,800"
2020,"Yakima, WA",Construction and Extraction,major,"3,100",25.83,"53,730"
2020,"Bellingham, WA","Installation, Maintenance, and Repair",major,"3,370",25.86,"53,790"
2020,"Bremerton-Silverdale, WA","Installation, Maintenance, and Repair",major,"5,480",31.43,"65,380"
2020,"Kennewick-Richland, WA","Installation, Maintenance, and Repair",major,"4,870",27.81,"57,850"
2020,"Longview, WA","Installation, Maintenance, and Repair",major,"1,900",29.18,"60,690"
2020,"Mount Vernon-Anacortes, WA","Installation, Maintenance, and Repair",major,"2,140",27.70,"57,610"
2020,"Olympia-Tumwater, WA","Installation, Maintenance, and Repair",major,"3,610",28.00,"58,240"
2020,"Seattle-Tacoma-Bellevue, WA","Installation, Maintenance, and Repair",major,"70,830",30.78,"64,030"
2020,"Spokane-Spokane Valley, WA","Installation, Maintenance, and Repair",major,"9,370",25.66,"53,360"
2020,"Walla Walla, WA","Installation, Maintenance, and Repair",major,"1,070",25.53,"53,100"
2020,"Wenatchee, WA","Installation, Maintenance, and Repair",major,"2,110",27.05,"56,270"
2020,"Yakima, WA","Installation, Maintenance, and Repair",major,"3,930",23.85,"49,610"
2020,"Bellingham, WA",Production,major,"6,760",22.35,"46,490"
2020,"Bremerton-Silverdale, WA",Production,major,"4,870",28.01,"58,250"
2020,"Kennewick-Richland, WA",Production,major,"5,360",23.96,"49,830"
2020,"Longview, WA",Production,major,"3,380",25.84,"53,750"
2020,"Mount Vernon-Anacortes, WA",Production,major,"3,530",23.54,"48,960"
2020,"Olympia-Tumwater, WA",Production,major,"2,540",21.38,"44,480"
2020,"Seattle-Tacoma-Bellevue, WA",Production,major,"98,010",25.29,"52,600"
2020,"Spokane-Spokane Valley, WA",Production,major,"12,270",21.66,"45,060"
2020,"Walla Walla, WA",Production,major,"1,710",21.24,"44,180"
2020,"Wenatchee, WA",Production,major,"1,700",20.02,"41,650"
2020,"Yakima, WA",Production,major,"5,720",20.21,"42,040"
2020,"Bellingham, WA",Transportation and Material Moving,major,"5,880",20.47,"42,590"
2020,"Bremerton-Silverdale, WA",Transportation and Material Moving,major,"4,810",21.25,"44,200"
2020,"Kennewick-Richland, WA",Transportation and Material Moving,major,"8,680",20.17,"41,950"
2020,"Longview, WA",Transportation and Material Moving,major,"4,130",20.41,"42,450"
2020,"Mount Vernon-Anacortes, WA",Transportation and Material Moving,major,"3,390",22.26,"46,310"
2020,"Olympia-Tumwater, WA",Transportation and Material Moving,major,"7,180",20.26,"42,130"
2020,"Seattle-Tacoma-Bellevue, WA",Transportation and Material Moving,major,"143,010",25.19,"52,390"
2020,"Spokane-Spokane Valley, WA",Transportation and Material Moving,major,"17,910",20.74,"43,130"
2020,"Walla Walla, WA",Transportation and Material Moving,major,"1,990",18.60,"38,680"
2020,"Wenatchee, WA",Transportation and Material Moving,major,"3,550",18.35,"38,170"
2020,"Yakima, WA",Transportation and Material Moving,major,"11,270",18.20,"37,860"
2021,Washington,All,total,"3,205,930",33.05,"68,740"
2021,Washington,Management,major,"168,430",68.20,"141,860"
2021,Washington,Business and Financial Operations,major,"243,360",43.92,"91,350"
2021,Washington,Computer and Mathematical,major,"190,160",59.61,"124,000"
2021,Washington,Architecture and Engineering,major,"71,770",49.10,"102,130"
2021,Washington,"Life, Physical, and Social Science",major,"40,940",40.11,"83,430"
2021,Washington,Community and Social Service,major,"57,590",28.25,"58,760"
2021,Washington,Legal,major,"22,130",52.39,"108,970"
2021,Washington,Educational Instruction and Library,major,"171,640",32.32,"67,230"
2021,Washington,"Arts, Design, Entertainment, Sports, and Media",major,"43,640",33.67,"70,040"
2021,Washington,Healthcare Practitioners and Technical,major,"171,040",50.57,"105,190"
2021,Washington,Healthcare Support,major,"137,220",19.38,"40,320"
2021,Washington,Protective Service,major,"66,020",31.64,"65,820"
2021,Washington,Food Preparation and Serving Related,major,"244,570",18.38,"38,230"
2021,Washington,Building and Grounds Cleaning and Maintenance,major,"83,140",19.11,"39,750"
2021,Washington,Personal Care and Service,major,"66,530",19.31,"40,160"
2021,Washington,Sales and Related,major,"295,670",25.24,"52,490"
2021,Washington,Office and Administrative Support,major,"395,470",23.94,"49,800"
2021,Washington,"Farming, Fishing, and Forestry",major,"19,080",18.29,"38,050"
2021,Washington,Construction and Extraction,major,"165,750",33.41,"69,490"
2021,Washington,"Installation, Maintenance, and Repair",major,"121,250",29.63,"61,630"
2021,Washington,Production,major,"158,120",24.66,"51,280"
2021,Washington,Transportation and Material Moving,major,"272,400",23.45,"48,780"
2021,"Bellingham, WA",All,total,"82,610",27.41,"57,000"
2021,"Bremerton-Silverdale, WA",All,total,"86,330",29.65,"61,660"
2021,"Kennewick-Richland, WA",All,total,"116,970",29.07,"60,470"
2021,"Longview, WA",All,total,"38,470",27.02,"56,200"
2021,"Mount Vernon-Anacortes, WA",All,total,"47,090",27.80,"57,830"
2021,"Olympia-Tumwater, WA",All,total,"112,090",30.58,"63,610"
2021,"Seattle-Tacoma-Bellevue, WA",All,total,"1,917,560",36.62,"76,170"
2021,"Spokane-Spokane Valley, WA",All,total,"235,350",26.83,"55,800"
2021,"Walla Walla, WA",All,total,"25,870",26.10,"54,290"
2021,"Wenatchee, WA",All,total,"46,660",25.99,"54,060"
2021,"Yakima, WA",All,total,"91,060",23.96,"49,830"
2021,"Bellingham, WA",Management,major,"3,610",57.78,"120,180"
2021,"Bremerton-Silverdale, WA",Management,major,"3,200",57.40,"119,390"
2021,"Kennewick-Richland, WA",Management,major,"5,260",64.22,"133,580"
2021,"Longview, WA",Management,major,"1,520",60.10,"125,010"
2021,"Mount Vernon-Anacortes, WA",Management,major,"1,930",56.42,"117,350"
2021,"Olympia-Tumwater, WA",Management,major,"7,460",57.71,"120,030"
2021,"Seattle-Tacoma-Bellevue, WA",Management,major,"109,770",73.64,"153,170"
2021,"Spokane-Spokane Valley, WA",Management,major,"9,950",57.44,"119,480"
2021,"Walla Walla, WA",Management,major,970,53.77,"111,830"
2021,"Wenatchee, WA",Management,major,"1,760",55.15,"114,720"
2021,"Yakima, WA",Management,major,"3,030",55.48,"115,400"
2021,"Bellingham, WA",Business and Financial Operations,major,"4,640",36.46,"75,840"
2021,"Bremerton-Silverdale, WA",Business and Financial Operations,major,"6,130",40.23,"83,670"
2021,"Kennewick-Richland, WA",Business and Financial Operations,major,"5,700",40.37,"83,980"
2021,"Longview, WA",Business and Financial Operations,major,"1,570",36.46,"75,830"
2021,"Mount Vernon-Anacortes, WA",Business and Financial Operations,major,"2,030",36.42,"75,750"
2021,"Olympia-Tumwater, WA",Business and Financial Operations,major,"11,040",36.80,"76,540"
2021,"Seattle-Tacoma-Bellevue, WA",Business and Financial Operations,major,"169,820",46.83,"97,410"
2021,"Spokane-Spokane Valley, WA",Business and Financial Operations,major,"13,960",35.41,"73,650"
2021,"Walla Walla, WA",Business and Financial Operations,major,"1,440",37.09,"77,150"
2021,"Wenatchee, WA",Business and Financial Operations,major,"1,860",36.21,"75,320"
2021,"Yakima, WA",Business and Financial Operations,major,"3,230",34.26,"71,270"
2021,"Bellingham, WA",Computer and Mathematical,major,"1,450",42.57,"88,540"
2021,"Bremerton-Silverdale, WA",Computer and Mathematical,major,"2,100",45.43,"94,490"
2021,"Kennewick-Richland, WA",Computer and Mathematical,major,"2,140",46.79,"97,320"
2021,"Longview, WA",Computer and Mathematical,major,470,43.83,"91,170"
2021,"Mount Vernon-Anacortes, WA",Computer and Mathematical,major,640,43.06,"89,560"
2021,"Olympia-Tumwater, WA",Computer and Mathematical,major,"5,550",46.50,"96,720"
2021,"Seattle-Tacoma-Bellevue, WA",Computer and Mathematical,major,"160,660",62.45,"129,890"
2021,"Spokane-Spokane Valley, WA",Computer and Mathematical,major,"5,140",40.60,"84,450"
2021,"Walla Walla, WA",Computer and Mathematical,major,330,40.50,"84,250"
2021,"Wenatchee, WA",Computer and Mathematical,major,650,41.52,"86,360"
2021,"Yakima, WA",Computer and Mathematical,major,720,37.07,"77,110"
2021,"Bellingham, WA",Architecture and Engineering,major,"1,240",43.45,"90,380"
2021,"Bremerton-Silverdale, WA",Architecture and Engineering,major,"4,570",45.60,"94,840"
2021,"Kennewick-Richland, WA",Architecture and Engineering,major,"3,770",49.43,"102,820"
2021,"Longview, WA",Architecture and Engineering,major,470,42.19,"87,750"
2021,"Mount Vernon-Anacortes, WA",Architecture and Engineering,major,920,42.22,"87,810"
2021,"Olympia-Tumwater, WA",Architecture and Engineering,major,"1,650",42.06,"87,480"
2021,"Seattle-Tacoma-Bellevue, WA",Architecture and Engineering,major,"47,710",52.05,"108,260"
2021,"Spokane-Spokane Valley, WA",Architecture and Engineering,major,"3,090",38.83,"80,770"
2021,"Walla Walla, WA",Architecture and Engineering,major,600,41.97,"87,300"
2021,"Wenatchee, WA",Architecture and Engineering,major,540,40.67,"84,600"
2021,"Yakima, WA",Architecture and Engineering,major,650,38.10,"79,250"
2021,"Bellingham, WA","Life, Physical, and Social Science",major,890,33.64,"69,970"
2021,"Bremerton-Silverdale, WA","Life, Physical, and Social Science",major,"1,390",38.10,"79,250"
2021,"Kennewick-Richland, WA","Life, Physical, and Social Science",major,"3,150",45.42,"94,470"
2021,"Longview, WA","Life, Physical, and Social Science",major,310,34.09,"70,900"
2021,"Mount Vernon-Anacortes, WA","Life, Physical, and Social Science",major,630,33.68,"70,050"
2021,"Olympia-Tumwater, WA","Life, Physical, and Social Science",major,"2,660",39.55,"82,270"
2021,"Seattle-Tacoma-Bellevue, WA","Life, Physical, and Social Science",major,"22,500",43.32,"90,110"
2021,"Spokane-Spokane Valley, WA","Life, Physical, and Social Science",major,"2,350",33.59,"69,880"
2021,"Walla Walla, WA","Life, Physical, and Social Science",major,360,33.77,"70,240"
2021,"Wenatchee, WA","Life, Physical, and Social Science",major,670,29.14,"60,620"
2021,"Yakima, WA","Life, Physical, and Social Science",major,680,32.04,"66,650"
2021,"Bellingham, WA",Community and Social Service,major,"1,450",26.46,"55,030"
2021,"Bremerton-Silverdale, WA",Community and Social Service,major,"1,400",27.12,"56,420"
2021,"Kennewick-Richland, WA",Community and Social Service,major,"1,440",28.87,"60,050"
2021,"Longview, WA",Community and Social Service,major,820,28.03,"58,300"
2021,"Mount Vernon-Anacortes, WA",Community and Social Service,major,"1,000",27.08,"56,330"
2021,"Olympia-Tumwater, WA",Community and Social Service,major,"2,880",29.57,"61,510"
2021,"Seattle-Tacoma-Bellevue, WA",Community and Social Service,major,"31,370",29.28,"60,900"
2021,"Spokane-Spokane Valley, WA",Community and Social Service,major,"6,230",25.74,"53,550"
2021,"Walla Walla, WA",Community and Social Service,major,510,27.36,"56,900"
2021,"Wenatchee, WA",Community and Social Service,major,**,24.59,"51,150"
2021,"Yakima, WA",Community and Social Service,major,"2,200",25.64,"53,330"
2021,"Bellingham, WA",Legal,major,350,40.26,"83,730"
2021,"Bremerton-Silverdale, WA",Legal,major,410,44.27,"92,090"
2021,"Kennewick-Richland, WA",Legal,major,410,50.30,"104,630"
2021,"Longview, WA",Legal,major,120,41.89,"87,120"
2021,"Mount Vernon-Anacortes, WA",Legal,major,220,37.79,"78,590"
2021,"Olympia-Tumwater, WA",Legal,major,"1,240",46.18,"96,050"
2021,"Seattle-Tacoma-Bellevue, WA",Legal,major,"15,440",56.05,"116,590"
2021,"Spokane-Spokane Valley, WA",Legal,major,"1,500",41.80,"86,940"
2021,"Walla Walla, WA",Legal,major,90,43.18,"89,810"
2021,"Wenatchee, WA",Legal,major,160,42.52,"88,430"
2021,"Yakima, WA",Legal,major,430,44.77,"93,120"
2021,"Bellingham, WA",Educational Instruction and Library,major,"4,990",31.39,"65,290"
2021,"Bremerton-Silverdale, WA",Educational Instruction and Library,major,"4,730",30.41,"63,240"
2021,"Kennewick-Richland, WA",Educational Instruction and Library,major,"7,230",30.70,"63,850"
2021,"Longview, WA",Educational Instruction and Library,major,"2,280",28.38,"59,040"
2021,"Mount Vernon-Anacortes, WA",Educational Instruction and Library,major,"2,860",30.13,"62,660"
2021,"Olympia-Tumwater, WA",Educational Instruction and Library,major,"6,400",30.93,"64,330"
2021,"Seattle-Tacoma-Bellevue, WA",Educational Instruction and Library,major,"91,570",34.19,"71,120"
2021,"Spokane-Spokane Valley, WA",Educational Instruction and Library,major,"13,410",29.93,"62,260"
2021,"Walla Walla, WA",Educational Instruction and Library,major,"1,750",29.20,"60,730"
2021,"Wenatchee, WA",Educational Instruction and Library,major,"2,570",29.07,"60,470"
2021,"Yakima, WA",Educational Instruction and Library,major,"6,630",29.31,"60,960"
2021,"Bellingham, WA","Arts, Design, Entertainment, Sports, and Media",major,"1,040",27.06,"56,280"
2021,"Bremerton-Silverdale, WA","Arts, Design, Entertainment, Sports, and Media",major,770,27.80,"57,810"
2021,"Kennewick-Richland, WA","Arts, Design, Entertainment, Sports, and Media",major,990,28.09,"58,420"
2021,"Longview, WA","Arts, Design, Entertainment, Sports, and Media",major,300,24.39,"50,720"
2021,"Mount Vernon-Anacortes, WA","Arts, Design, Entertainment, Sports, and Media",major,380,24.67,"51,320"
2021,"Olympia-Tumwater, WA","Arts, Design, Entertainment, Sports, and Media",major,"1,660",31.15,"64,790"
2021,"Seattle-Tacoma-Bellevue, WA","Arts, Design, Entertainment, Sports, and Media",major,"29,990",36.75,"76,440"
2021,"Spokane-Spokane Valley, WA","Arts, Design, Entertainment, Sports, and Media",major,"2,780",25.49,"53,030"
2021,"Walla Walla, WA","Arts, Design, Entertainment, Sports, and Media",major,250,25.16,"52,330"
2021,"Wenatchee, WA","Arts, Design, Entertainment, Sports, and Media",major,530,23.01,"47,870"
2021,"Yakima, WA","Arts, Design, Entertainment, Sports, and Media",major,660,24.48,"50,920"
2021,"Bellingham, WA",Healthcare Practitioners and Technical,major,"4,410",44.54,"92,630"
2021,"Bremerton-Silverdale, WA",Healthcare Practitioners and Technical,major,"4,070",45.70,"95,050"
2021,"Kennewick-Richland, WA",Healthcare Practitioners and Technical,major,"6,380",45.31,"94,240"
2021,"Longview, WA",Healthcare Practitioners and Technical,major,"1,920",43.63,"90,750"
2021,"Mount Vernon-Anacortes, WA",Healthcare Practitioners and Technical,major,"2,900",46.47,"96,660"
2021,"Olympia-Tumwater, WA",Healthcare Practitioners and Technical,major,"6,530",44.67,"92,920"
2021,"Seattle-Tacoma-Bellevue, WA",Healthcare Practitioners and Technical,major,"96,780",53.94,"112,190"
2021,"Spokane-Spokane Valley, WA",Healthcare Practitioners and Technical,major,"17,010",45.05,"93,690"
2021,"Walla Walla, WA",Healthcare Practitioners and Technical,major,"1,730",41.86,"87,060"
2021,"Wenatchee, WA",Healthcare Practitioners and Technical,major,"3,370",51.69,"107,510"
2021,"Yakima, WA",Healthcare Practitioners and Technical,major,"4,280",43.61,"90,700"
2021,"Bellingham, WA",Healthcare Support,major,"3,210",18.58,"38,640"
2021,"Bremerton-Silverdale, WA",Healthcare Support,major,"3,900",18.39,"38,250"
2021,"Kennewick-Richland, WA",Healthcare Support,major,"6,330",17.17,"35,710"
2021,"Longview, WA",Healthcare Support,major,"2,380",17.02,"35,410"
2021,"Mount Vernon-Anacortes, WA",Healthcare Support,major,"1,840",18.91,"39,330"
2021,"Olympia-Tumwater, WA",Healthcare Support,major,"4,570",19.09,"39,710"
2021,"Seattle-Tacoma-Bellevue, WA",Healthcare Support,major,"78,960",20.36,"42,360"
2021,"Spokane-Spokane Valley, WA",Healthcare Support,major,"12,840",17.53,"36,460"
2021,"Walla Walla, WA",Healthcare Support,major,"1,580",16.98,"35,320"
2021,"Wenatchee, WA",Healthcare Support,major,"1,800",18.32,"38,110"
2021,"Yakima, WA",Healthcare Support,major,"4,330",17.46,"36,320"
2021,"Bellingham, WA",Protective Service,major,"1,830",34.42,"71,590"
2021,"Bremerton-Silverdale, WA",Protective Service,major,"1,760",32.93,"68,490"
2021,"Kennewick-Richland, WA",Protective Service,major,"2,140",32.83,"68,280"
2021,"Longview, WA",Protective Service,major,570,33.40,"69,460"
2021,"Mount Vernon-Anacortes, WA",Protective Service,major,900,33.06,"68,760"
2021,"Olympia-Tumwater, WA",Protective Service,major,"2,430",33.30,"69,260"
2021,"Seattle-Tacoma-Bellevue, WA",Protective Service,major,"37,260",32.31,"67,200"
2021,"Spokane-Spokane Valley, WA",Protective Service,major,"6,160",28.09,"58,420"
2021,"Walla Walla, WA",Protective Service,major,"1,090",30.30,"63,030"
2021,"Wenatchee, WA",Protective Service,major,770,30.43,"63,290"
