countyfips,countyname,statename,year,month,day_endofweek,weekof,emp
53067,Thurston,Washington,2021,2,26,2021-02-26,-.0339
53067,Thurston,Washington,2021,3,5,2021-03-05,-.0508
53067,Thurston,Washington,2021,3,12,2021-03-12,-.0553
53067,Thurston,Washington,2021,3,19,2021-03-19,-.0484
53067,Thurston,Washington,2021,3,26,2021-03-26,-.0412
53067,Thurston,Washington,2021,4,2,2021-04-02,-.032
53067,Thurston,Washington,2021,4,9,2021-04-09,-.0139
53067,Thurston,Washington,2021,4,16,2021-04-16,.00704
53067,Thurston,Washington,2021,4,23,2021-04-23,.00573
53067,Thurston,Washington,2021,4,30,2021-04-30,-.002
53067,Thurston,Washington,2021,5,7,2021-05-07,-.00873
53067,Thurston,Washington,2021,5,14,2021-05-14,-.00611
53067,Thurston,Washington,2021,5,21,2021-05-21,.0032
53067,Thurston,Washington,2021,5,28,2021-05-28,-.00322
53067,Thurston,Washington,2021,6,4,2021-06-04,-.0121
53067,Thurston,Washington,2021,6,11,2021-06-11,.0044
53067,Thurston,Washington,2021,6,18,2021-06-18,.0228
53067,Thurston,Washington,2021,6,25,2021-06-25,.023
53067,Thurston,Washington,2021,7,2,2021-07-02,.0223
53067,Thurston,Washington,2021,7,9,2021-07-09,.0231
53067,Thurston,Washington,2021,7,16,2021-07-16,.0337
53067,Thurston,Washington,2021,7,23,2021-07-23,.0608
53067,Thurston,Washington,2021,7,30,2021-07-30,.0596
53067,Thurston,Washington,2021,8,6,2021-08-06,.0653
53067,Thurston,Washington,2021,8,13,2021-08-13,.0557
53067,Thurston,Washington,2021,8,20,2021-08-20,.0409
53067,Thurston,Washington,2021,8,27,2021-08-27,.0385
53067,Thurston,Washington,2021,9,3,2021-09-03,.0462
53067,Thurston,Washington,2021,9,10,2021-09-10,.051
53067,Thurston,Washington,2021,9,17,2021-09-17,.0566
53067,Thurston,Washington,2021,9,24,2021-09-24,.0604
53067,Thurston,Washington,2021,10,1,2021-10-01,.0643
53067,Thurston,Washington,2021,10,8,2021-10-08,.0639
53067,Thurston,Washington,2021,10,15,2021-10-15,.0627
53067,Thurston,Washington,2021,10,22,2021-10-22,.0602
53067,Thurston,Washington,2021,10,29,2021-10-29,.0612
53067,Thurston,Washington,2021,11,5,2021-11-05,.0507
53067,Thurston,Washington,2021,11,12,2021-11-12,.0445
53067,Thurston,Washington,2021,11,19,2021-11-19,.0418
53067,Thurston,Washington,2021,11,26,2021-11-26,.0451
53067,Thurston,Washington,2021,12,3,2021-12-03,.0565
53067,Thurston,Washington,2021,12,10,2021-12-10,.0508
53067,Thurston,Washington,2021,12,17,2021-12-17,-.0213
53067,Thurston,Washington,2021,12,24,2021-12-24,-.109
53067,Thurston,Washington,2021,12,31,2021-12-31,-.0526
53067,Thurston,Washington,2022,1,7,2022-01-07,.0551
53067,Thurston,Washington,2022,1,14,2022-01-14,.0586
53067,Thurston,Washington,2022,1,21,2022-01-21,.0574
53067,Thurston,Washington,2022,1,28,2022-01-28,.0616
53067,Thurston,Washington,2022,2,4,2022-02-04,.0572
53067,Thurston,Washington,2022,2,11,2022-02-11,.0735
53067,Thurston,Washington,2022,2,18,2022-02-18,.091
53067,Thurston,Washington,2022,2,25,2022-02-25,.0846
53067,Thurston,Washington,2022,3,4,2022-03-04,.0744
53067,Thurston,Washington,2022,3,11,2022-03-11,.0864
53067,Thurston,Washington,2022,3,18,2022-03-18,.111
53067,Thurston,Washington,2022,3,25,2022-03-25,.13
53067,Thurston,Washington,2022,4,1,2022-04-01,.13
53067,Thurston,Washington,2022,4,8,2022-04-08,.125
53067,Thurston,Washington,2022,4,15,2022-04-15,.119
53067,Thurston,Washington,2022,4,22,2022-04-22,.112
53067,Thurston,Washington,2022,4,29,2022-04-29,.108
53067,Thurston,Washington,2022,5,6,2022-05-06,.114
53067,Thurston,Washington,2022,5,13,2022-05-13,.103
53067,Thurston,Washington,2022,5,20,2022-05-20,.0876
53067,Thurston,Washington,2022,5,27,2022-05-27,.097
53067,Thurston,Washington,2022,6,3,2022-06-03,.106
53067,Thurston,Washington,2022,6,10,2022-06-10,.114
53067,Thurston,Washington,2022,6,17,2022-06-17,.118
53067,Thurston,Washington,2022,6,24,2022-06-24,.121
53067,Thurston,Washington,2022,7,1,2022-07-01,.121
53067,Thurston,Washington,2022,7,8,2022-07-08,.129
53067,Thurston,Washington,2022,7,15,2022-07-15,.14
53067,Thurston,Washington,2022,7,22,2022-07-22,.148
53067,Thurston,Washington,2022,7,29,2022-07-29,.159
53067,Thurston,Washington,2022,8,5,2022-08-05,.161
53067,Thurston,Washington,2022,8,12,2022-08-12,.146
53067,Thurston,Washington,2022,8,19,2022-08-19,.124
53067,Thurston,Washington,2022,8,26,2022-08-26,.12
53067,Thurston,Washington,2022,9,2,2022-09-02,.125
53067,Thurston,Washington,2022,9,9,2022-09-09,.128
53067,Thurston,Washington,2022,9,16,2022-09-16,.128
53067,Thurston,Washington,2022,9,23,2022-09-23,.128
53067,Thurston,Washington,2022,9,30,2022-09-30,.13
53067,Thurston,Washington,2022,10,7,2022-10-07,.132
53067,Thurston,Washington,2022,10,14,2022-10-14,.138
53067,Thurston,Washington,2022,10,21,2022-10-21,.148
53067,Thurston,Washington,2022,10,28,2022-10-28,.152
53067,Thurston,Washington,2022,11,4,2022-11-04,.156
53067,Thurston,Washington,2022,11,11,2022-11-11,.16
53067,Thurston,Washington,2022,11,18,2022-11-18,.163
53067,Thurston,Washington,2022,11,25,2022-11-25,.159
53067,Thurston,Washington,2022,12,2,2022-12-02,.161
53067,Thurston,Washington,2022,12,9,2022-12-09,.166
53067,Thurston,Washington,2022,12,16,2022-12-16,.176
53067,Thurston,Washington,2022,12,23,2022-12-23,.196
53067,Thurston,Washington,2022,12,30,2022-12-30,.186
53067,Thurston,Washington,2023,1,6,2023-01-06,.15
53067,Thurston,Washington,2023,1,13,2023-01-13,.153
53067,Thurston,Washington,2023,1,20,2023-01-20,.149
53067,Thurston,Washington,2023,1,27,2023-01-27,.148
53067,Thurston,Washington,2023,2,3,2023-02-03,.153
53067,Thurston,Washington,2023,2,10,2023-02-10,.159
53067,Thurston,Washington,2023,2,17,2023-02-17,.171
53067,Thurston,Washington,2023,2,24,2023-02-24,.168
53067,Thurston,Washington,2023,3,3,2023-03-03,.153
53067,Thurston,Washington,2023,3,10,2023-03-10,.144
53067,Thurston,Washington,2023,3,17,2023-03-17,.142
53067,Thurston,Washington,2023,3,24,2023-03-24,.147
53067,Thurston,Washington,2023,3,31,2023-03-31,.141
53067,Thurston,Washington,2023,4,7,2023-04-07,.127
53067,Thurston,Washington,2023,4,14,2023-04-14,.134
53067,Thurston,Washington,2023,4,21,2023-04-21,.133
53067,Thurston,Washington,2023,4,28,2023-04-28,.138
53067,Thurston,Washington,2023,5,5,2023-05-05,.142
53067,Thurston,Washington,2023,5,12,2023-05-12,.139
53067,Thurston,Washington,2023,5,19,2023-05-19,.128
53067,Thurston,Washington,2023,5,26,2023-05-26,.128
53067,Thurston,Washington,2023,6,2,2023-06-02,.141
53067,Thurston,Washington,2023,6,9,2023-06-09,.145
53067,Thurston,Washington,2023,6,16,2023-06-16,.147
53067,Thurston,Washington,2023,6,23,2023-06-23,.149
53067,Thurston,Washington,2023,6,30,2023-06-30,.148
53067,Thurston,Washington,2023,7,7,2023-07-07,.153
53067,Thurston,Washington,2023,7,14,2023-07-14,.152
53067,Thurston,Washington,2023,7,21,2023-07-21,.152
53067,Thurston,Washington,2023,7,28,2023-07-28,.145
53067,Thurston,Washington,2023,8,4,2023-08-04,.118
53067,Thurston,Washington,2023,8,11,2023-08-11,.117
53067,Thurston,Washington,2023,8,18,2023-08-18,.155
53067,Thurston,Washington,2023,8,25,2023-08-25,.177
53067,Thurston,Washington,2023,9,1,2023-09-01,.175
53067,Thurston,Washington,2023,9,8,2023-09-08,.166
53067,Thurston,Washington,2023,9,15,2023-09-15,.163
53067,Thurston,Washington,2023,9,22,2023-09-22,.164
53067,Thurston,Washington,2023,9,29,2023-09-29,.167
53067,Thurston,Washington,2023,10,6,2023-10-06,.163
53067,Thurston,Washington,2023,10,13,2023-10-13,.155
53067,Thurston,Washington,2023,10,20,2023-10-20,.146
53067,Thurston,Washington,2023,10,27,2023-10-27,.152
53067,Thurston,Washington,2023,11,3,2023-11-03,.154
53067,Thurston,Washington,2023,11,10,2023-11-10,.154
53067,Thurston,Washington,2023,11,17,2023-11-17,.173
53067,Thurston,Washington,2023,11,24,2023-11-24,.181
53067,Thurston,Washington,2023,12,1,2023-12-01,.177
53067,Thurston,Washington,2023,12,8,2023-12-08,.17
53067,Thurston,Washington,2023,12,15,2023-12-15,.171
53067,Thurston,Washington,2023,12,22,2023-12-22,.204
53067,Thurston,Washington,2023,12,29,2023-12-29,.22
53067,Thurston,Washington,2024,1,5,2024-01-05,.215
53067,Thurston,Washington,2024,1,12,2024-01-12,.207
53067,Thurston,Washington,2024,1,19,2024-01-19,.203
53067,Thurston,Washington,2024,1,26,2024-01-26,.203
53067,Thurston,Washington,2024,2,2,2024-02-02,.226
53067,Thurston,Washington,2024,2,9,2024-02-09,.243
53067,Thurston,Washington,2024,2,16,2024-02-16,.245
53067,Thurston,Washington,2024,2,23,2024-02-23,.243
53067,Thurston,Washington,2024,3,1,2024-03-01,.237
53067,Thurston,Washington,2024,3,8,2024-03-08,.236
53067,Thurston,Washington,2024,3,15,2024-03-15,.233
53067,Thurston,Washington,2024,3,22,2024-03-22,.235
53067,Thurston,Washington,2024,3,29,2024-03-29,.248
53067,Thurston,Washington,2024,4,5,2024-04-05,.246
53067,Thurston,Washington,2024,4,12,2024-04-12,.24
53067,Thurston,Washington,2024,4,19,2024-04-19,.226
53067,Thurston,Washington,2024,4,26,2024-04-26,.21
53067,Thurston,Washington,2024,5,3,2024-05-03,.228
53067,Thurston,Washington,2024,5,10,2024-05-10,.238
53067,Thurston,Washington,2024,5,17,2024-05-17,.233
53067,Thurston,Washington,2024,5,24,2024-05-24,.225
53067,Thurston,Washington,2024,5,31,2024-05-31,.227
53067,Thurston,Washington,2024,6,7,2024-06-07,.227
53067,Thurston,Washington,2024,6,14,2024-06-14,.225
53067,Thurston,Washington,2024,6,21,2024-06-21,.226
53067,Thurston,Washington,2024,6,28,2024-06-28,.166
53067,Thurston,Washington,2024,7,5,2024-07-05,.0684
53067,Thurston,Washington,2024,7,12,2024-07-12,.0611
53067,Thurston,Washington,2024,7,19,2024-07-19,.0378
53067,Thurston,Washington,2024,7,26,2024-07-26,.0265
53067,Thurston,Washington,2024,8,2,2024-08-02,.0465
53067,Thurston,Washington,2024,8,9,2024-08-09,.0583
53067,Thurston,Washington,2024,8,16,2024-08-16,.0583
53067,Thurston,Washington,2024,8,23,2024-08-23,.0575
53067,Thurston,Washington,2024,8,30,2024-08-30,.0529
53067,Thurston,Washington,2024,9,6,2024-09-06,.0495
53067,Thurston,Washington,2024,9,13,2024-09-13,.0419
53067,Thurston,Washington,2024,9,20,2024-09-20,.035
53067,Thurston,Washington,2024,9,27,2024-09-27,.0341
53067,Thurston,Washington,2024,10,4,2024-10-04,.0211
53067,Thurston,Washington,2024,10,11,2024-10-11,.0137
53067,Thurston,Washington,2024,10,18,2024-10-18,.0309
53067,Thurston,Washington,2024,10,25,2024-10-25,.0439
53067,Thurston,Washington,2024,11,1,2024-11-01,.041
53067,Thurston,Washington,2024,11,8,2024-11-08,.035
53067,Thurston,Washington,2024,11,15,2024-11-15,.0419
53067,Thurston,Washington,2024,11,22,2024-11-22,.0452
53067,Thurston,Washington,2024,11,29,2024-11-29,.0466
53067,Thurston,Washington,2024,12,6,2024-12-06,.05
53067,Thurston,Washington,2024,12,13,2024-12-13,.0451
53067,Thurston,Washington,2024,12,20,2024-12-20,.037
53067,Thurston,Washington,2024,12,27,2024-12-27,.0514
53067,Thurston,Washington,2025,1,3,2025-01-03,.0797
53067,Thurston,Washington,2025,1,10,2025-01-10,.0786
53067,Thurston,Washington,2025,1,17,2025-01-17,.0676
53067,Thurston,Washington,2025,1,24,2025-01-24,.0552
53067,Thurston,Washington,2025,1,31,2025-01-31,.0485
53067,Thurston,Washington,2025,2,7,2025-02-07,.0456
53067,Thurston,Washington,2025,2,14,2025-02-14,.0503
53067,Thurston,Washington,2025,2,21,2025-02-21,.058
53067,Thurston,Washington,2025,2,28,2025-02-28,.0597
53067,Thurston,Washington,2025,3,7,2025-03-07,.0515
53067,Thurston,Washington,2025,3,14,2025-03-14,.0168
53067,Thurston,Washington,2025,3,21,2025-03-21,-.00163
53067,Thurston,Washington,2025,3,28,2025-03-28,.03
53067,Thurston,Washington,2025,4,4,2025-04-04,.0415
53067,Thurston,Washington,2025,4,11,2025-04-11,.0379
53067,Thurston,Washington,2025,4,18,2025-04-18,.0536
53067,Thurston,Washington,2025,4,25,2025-04-25,.0457
53067,Thurston,Washington,2025,5,2,2025-05-02,.0231
53069,Wahkiakum,Washington,2020,1,17,2020-01-17,.
53069,Wahkiakum,Washington,2020,1,24,2020-01-24,.
53069,Wahkiakum,Washington,2020,1,31,2020-01-31,.
53069,Wahkiakum,Washington,2020,2,7,2020-02-07,.
53069,Wahkiakum,Washington,2020,2,14,2020-02-14,.
53069,Wahkiakum,Washington,2020,2,21,2020-02-21,.
53069,Wahkiakum,Washington,2020,2,28,2020-02-28,.
53069,Wahkiakum,Washington,2020,3,6,2020-03-06,.
53069,Wahkiakum,Washington,2020,3,13,2020-03-13,.
53069,Wahkiakum,Washington,2020,3,20,2020-03-20,.
53069,Wahkiakum,Washington,2020,3,27,2020-03-27,.
53069,Wahkiakum,Washington,2020,4,3,2020-04-03,.
53069,Wahkiakum,Washington,2020,4,10,2020-04-10,.
53069,Wahkiakum,Washington,2020,4,17,2020-04-17,.
53069,Wahkiakum,Washington,2020,4,24,2020-04-24,.
53069,Wahkiakum,Washington,2020,5,1,2020-05-01,.
53069,Wahkiakum,Washington,2020,5,8,2020-05-08,.
53069,Wahkiakum,Washington,2020,5,15,2020-05-15,.
53069,Wahkiakum,Washington,2020,5,22,2020-05-22,.
53069,Wahkiakum,Washington,2020,5,29,2020-05-29,.
53069,Wahkiakum,Washington,2020,6,5,2020-06-05,.
53069,Wahkiakum,Washington,2020,6,12,2020-06-12,.
53069,Wahkiakum,Washington,2020,6,19,2020-06-19,.
53069,Wahkiakum,Washington,2020,6,26,2020-06-26,.
53069,Wahkiakum,Washington,2020,7,3,2020-07-03,.
53069,Wahkiakum,Washington,2020,7,10,2020-07-10,.
53069,Wahkiakum,Washington,2020,7,17,2020-07-17,.
53069,Wahkiakum,Washington,2020,7,24,2020-07-24,.
53069,Wahkiakum,Washington,2020,7,31,2020-07-31,.
53069,Wahkiakum,Washington,2020,8,7,2020-08-07,.
53069,Wahkiakum,Washington,2020,8,14,2020-08-14,.
53069,Wahkiakum,Washington,2020,8,21,2020-08-21,.
53069,Wahkiakum,Washington,2020,8,28,2020-08-28,.
53069,Wahkiakum,Washington,2020,9,4,2020-09-04,.
53069,Wahkiakum,Washington,2020,9,11,2020-09-11,.
53069,Wahkiakum,Washington,2020,9,18,2020-09-18,.
53069,Wahkiakum,Washington,2020,9,25,2020-09-25,.
53069,Wahkiakum,Washington,2020,10,2,2020-10-02,.
53069,Wahkiakum,Washington,2020,10,9,2020-10-09,.
53069,Wahkiakum,Washington,2020,10,16,2020-10-16,.
53069,Wahkiakum,Washington,2020,10,23,2020-10-23,.
53069,Wahkiakum,Washington,2020,10,30,2020-10-30,.
53069,Wahkiakum,Washington,2020,11,6,2020-11-06,.
53069,Wahkiakum,Washington,2020,11,13,2020-11-13,.
53069,Wahkiakum,Washington,2020,11,20,2020-11-20,.
53069,Wahkiakum,Washington,2020,11,27,2020-11-27,.
53069,Wahkiakum,Washington,2020,12,4,2020-12-04,.
53069,Wahkiakum,Washington,2020,12,11,2020-12-11,.
53069,Wahkiakum,Washington,2020,12,18,2020-12-18,.
53069,Wahkiakum,Washington,2020,12,25,2020-12-25,.
53069,Wahkiakum,Washington,2021,1,1,2021-01-01,.
53069,Wahkiakum,Washington,2021,1,8,2021-01-08,.
53069,Wahkiakum,Washington,2021,1,15,2021-01-15,.
53069,Wahkiakum,Washington,2021,1,22,2021-01-22,.
53069,Wahkiakum,Washington,2021,1,29,2021-01-29,.
53069,Wahkiakum,Washington,2021,2,5,2021-02-05,.
53069,Wahkiakum,Washington,2021,2,12,2021-02-12,.
53069,Wahkiakum,Washington,2021,2,19,2021-02-19,.
53069,Wahkiakum,Washington,2021,2,26,2021-02-26,.
53069,Wahkiakum,Washington,2021,3,5,2021-03-05,.
53069,Wahkiakum,Washington,2021,3,12,2021-03-12,.
53069,Wahkiakum,Washington,2021,3,19,2021-03-19,.
53069,Wahkiakum,Washington,2021,3,26,2021-03-26,.
53069,Wahkiakum,Washington,2021,4,2,2021-04-02,.
53069,Wahkiakum,Washington,2021,4,9,2021-04-09,.
53069,Wahkiakum,Washington,2021,4,16,2021-04-16,.
53069,Wahkiakum,Washington,2021,4,23,2021-04-23,.
53069,Wahkiakum,Washington,2021,4,30,2021-04-30,.
53069,Wahkiakum,Washington,2021,5,7,2021-05-07,.
53069,Wahkiakum,Washington,2021,5,14,2021-05-14,.
53069,Wahkiakum,Washington,2021,5,21,2021-05-21,.
53069,Wahkiakum,Washington,2021,5,28,2021-05-28,.
53069,Wahkiakum,Washington,2021,6,4,2021-06-04,.
53069,Wahkiakum,Washington,2021,6,11,2021-06-11,.
53069,Wahkiakum,Washington,2021,6,18,2021-06-18,.
53069,Wahkiakum,Washington,2021,6,25,2021-06-25,.
53069,Wahkiakum,Washington,2021,7,2,2021-07-02,.
53069,Wahkiakum,Washington,2021,7,9,2021-07-09,.
53069,Wahkiakum,Washington,2021,7,16,2021-07-16,.
53069,Wahkiakum,Washington,2021,7,23,2021-07-23,.
53069,Wahkiakum,Washington,2021,7,30,2021-07-30,.
53069,Wahkiakum,Washington,2021,8,6,2021-08-06,.
53069,Wahkiakum,Washington,2021,8,13,2021-08-13,.
53069,Wahkiakum,Washington,2021,8,20,2021-08-20,.
53069,Wahkiakum,Washington,2021,8,27,2021-08-27,.
53069,Wahkiakum,Washington,2021,9,3,2021-09-03,.
53069,Wahkiakum,Washington,2021,9,10,2021-09-10,.
53069,Wahkiakum,Washington,2021,9,17,2021-09-17,.
53069,Wahkiakum,Washington,2021,9,24,2021-09-24,.
53069,Wahkiakum,Washington,2021,10,1,2021-10-01,.
53069,Wahkiakum,Washington,2021,10,8,2021-10-08,.
53069,Wahkiakum,Washington,2021,10,15,2021-10-15,.
53069,Wahkiakum,Washington,2021,10,22,2021-10-22,.
53069,Wahkiakum,Washington,2021,10,29,2021-10-29,.
53069,Wahkiakum,Washington,2021,11,5,2021-11-05,.
53069,Wahkiakum,Washington,2021,11,12,2021-11-12,.
53069,Wahkiakum,Washington,2021,11,19,2021-11-19,.
53069,Wahkiakum,Washington,2021,11,26,2021-11-26,.
53069,Wahkiakum,Washington,2021,12,3,2021-12-03,.
53069,Wahkiakum,Washington,2021,12,10,2021-12-10,.
53069,Wahkiakum,Washington,2021,12,17,2021-12-17,.
53069,Wahkiakum,Washington,2021,12,24,2021-12-24,.
53069,Wahkiakum,Washington,2021,12,31,2021-12-31,.
53069,Wahkiakum,Washington,2022,1,7,2022-01-07,.
53069,Wahkiakum,Washington,2022,1,14,2022-01-14,.
53069,Wahkiakum,Washington,2022,1,21,2022-01-21,.
53069,Wahkiakum,Washington,2022,1,28,2022-01-28,.
53069,Wahkiakum,Washington,2022,2,4,2022-02-04,.
53069,Wahkiakum,Washington,2022,2,11,2022-02-11,.
53069,Wahkiakum,Washington,2022,2,18,2022-02-18,.
53069,Wahkiakum,Washington,2022,2,25,2022-02-25,.
53069,Wahkiakum,Washington,2022,3,4,2022-03-04,.
53069,Wahkiakum,Washington,2022,3,11,2022-03-11,.
53069,Wahkiakum,Washington,2022,3,18,2022-03-18,.
53069,Wahkiakum,Washington,2022,3,25,2022-03-25,.
53069,Wahkiakum,Washington,2022,4,1,2022-04-01,.
53069,Wahkiakum,Washington,2022,4,8,2022-04-08,.
53069,Wahkiakum,Washington,2022,4,15,2022-04-15,.
53069,Wahkiakum,Washington,2022,4,22,2022-04-22,.
53069,Wahkiakum,Washington,2022,4,29,2022-04-29,.
53069,Wahkiakum,Washington,2022,5,6,2022-05-06,.
53069,Wahkiakum,Washington,2022,5,13,2022-05-13,.
53069,Wahkiakum,Washington,2022,5,20,2022-05-20,.
53069,Wahkiakum,Washington,2022,5,27,2022-05-27,.
53069,Wahkiakum,Washington,2022,6,3,2022-06-03,.
53069,Wahkiakum,Washington,2022,6,10,2022-06-10,.
53069,Wahkiakum,Washington,2022,6,17,2022-06-17,.
53069,Wahkiakum,Washington,2022,6,24,2022-06-24,.
53069,Wahkiakum,Washington,2022,7,1,2022-07-01,.
53069,Wahkiakum,Washington,2022,7,8,2022-07-08,.
53069,Wahkiakum,Washington,2022,7,15,2022-07-15,.
53069,Wahkiakum,Washington,2022,7,22,2022-07-22,.
53069,Wahkiakum,Washington,2022,7,29,2022-07-29,.
53069,Wahkiakum,Washington,2022,8,5,2022-08-05,.
53069,Wahkiakum,Washington,2022,8,12,2022-08-12,.
53069,Wahkiakum,Washington,2022,8,19,2022-08-19,.
53069,Wahkiakum,Washington,2022,8,26,2022-08-26,.
53069,Wahkiakum,Washington,2022,9,2,2022-09-02,.
53069,Wahkiakum,Washington,2022,9,9,2022-09-09,.
53069,Wahkiakum,Washington,2022,9,16,2022-09-16,.
53069,Wahkiakum,Washington,2022,9,23,2022-09-23,.
53069,Wahkiakum,Washington,2022,9,30,2022-09-30,.
53069,Wahkiakum,Washington,2022,10,7,2022-10-07,.
53069,Wahkiakum,Washington,2022,10,14,2022-10-14,.
53069,Wahkiakum,Washington,2022,10,21,2022-10-21,.
53069,Wahkiakum,Washington,2022,10,28,2022-10-28,.
53069,Wahkiakum,Washington,2022,11,4,2022-11-04,.
53069,Wahkiakum,Washington,2022,11,11,2022-11-11,.
53069,Wahkiakum,Washington,2022,11,18,2022-11-18,.
53069,Wahkiakum,Washington,2022,11,25,2022-11-25,.
53069,Wahkiakum,Washington,2022,12,2,2022-12-02,.
53069,Wahkiakum,Washington,2022,12,9,2022-12-09,.
53069,Wahkiakum,Washington,2022,12,16,2022-12-16,.
53069,Wahkiakum,Washington,2022,12,23,2022-12-23,.
53069,Wahkiakum,Washington,2022,12,30,2022-12-30,.
53069,Wahkiakum,Washington,2023,1,6,2023-01-06,.
53069,Wahkiakum,Washington,2023,1,13,2023-01-13,.
53069,Wahkiakum,Washington,2023,1,20,2023-01-20,.
53069,Wahkiakum,Washington,2023,1,27,2023-01-27,.
53069,Wahkiakum,Washington,2023,2,3,2023-02-03,.
53069,Wahkiakum,Washington,2023,2,10,2023-02-10,.
53069,Wahkiakum,Washington,2023,2,17,2023-02-17,.
53069,Wahkiakum,Washington,2023,2,24,2023-02-24,.
53069,Wahkiakum,Washington,2023,3,3,2023-03-03,.
53069,Wahkiakum,Washington,2023,3,10,2023-03-10,.
53069,Wahkiakum,Washington,2023,3,17,2023-03-17,.
53069,Wahkiakum,Washington,2023,3,24,2023-03-24,.
53069,Wahkiakum,Washington,2023,3,31,2023-03-31,.
53069,Wahkiakum,Washington,2023,4,7,2023-04-07,.
53069,Wahkiakum,Washington,2023,4,14,2023-04-14,.
53069,Wahkiakum,Washington,2023,4,21,2023-04-21,.
53069,Wahkiakum,Washington,2023,4,28,2023-04-28,.
53069,Wahkiakum,Washington,2023,5,5,2023-05-05,.
53069,Wahkiakum,Washington,2023,5,12,2023-05-12,.
53069,Wahkiakum,Washington,2023,5,19,2023-05-19,.
53069,Wahkiakum,Washington,2023,5,26,2023-05-26,.
53069,Wahkiakum,Washington,2023,6,2,2023-06-02,.
53069,Wahkiakum,Washington,2023,6,9,2023-06-09,.
53069,Wahkiakum,Washington,2023,6,16,2023-06-16,.
53069,Wahkiakum,Washington,2023,6,23,2023-06-23,.
53069,Wahkiakum,Washington,2023,6,30,2023-06-30,.
53069,Wahkiakum,Washington,2023,7,7,2023-07-07,.
53069,Wahkiakum,Washington,2023,7,14,2023-07-14,.
53069,Wahkiakum,Washington,2023,7,21,2023-07-21,.
53069,Wahkiakum,Washington,2023,7,28,2023-07-28,.
53069,Wahkiakum,Washington,2023,8,4,2023-08-04,.
53069,Wahkiakum,Washington,2023,8,11,2023-08-11,.
53069,Wahkiakum,Washington,2023,8,18,2023-08-18,.
53069,Wahkiakum,Washington,2023,8,25,2023-08-25,.
53069,Wahkiakum,Washington,2023,9,1,2023-09-01,.
53069,Wahkiakum,Washington,2023,9,8,2023-09-08,.
53069,Wahkiakum,Washington,2023,9,15,2023-09-15,.
53069,Wahkiakum,Washington,2023,9,22,2023-09-22,.
53069,Wahkiakum,Washington,2023,9,29,2023-09-29,.
53069,Wahkiakum,Washington,2023,10,6,2023-10-06,.
53069,Wahkiakum,Washington,2023,10,13,2023-10-13,.
53069,Wahkiakum,Washington,2023,10,20,2023-10-20,.
53069,Wahkiakum,Washington,2023,10,27,2023-10-27,.
53069,Wahkiakum,Washington,2023,11,3,2023-11-03,.
53069,Wahkiakum,Washington,2023,11,10,2023-11-10,.
53069,Wahkiakum,Washington,2023,11,17,2023-11-17,.
53069,Wahkiakum,Washington,2023,11,24,2023-11-24,.
53069,Wahkiakum,Washington,2023,12,1,2023-12-01,.
53069,Wahkiakum,Washington,2023,12,8,2023-12-08,.
53069,Wahkiakum,Washington,2023,12,15,2023-12-15,.
53069,Wahkiakum,Washington,2023,12,22,2023-12-22,.
53069,Wahkiakum,Washington,2023,12,29,2023-12-29,.
53069,Wahkiakum,Washington,2024,1,5,2024-01-05,.
53069,Wahkiakum,Washington,2024,1,12,2024-01-12,.
53069,Wahkiakum,Washington,2024,1,19,2024-01-19,.
53069,Wahkiakum,Washington,2024,1,26,2024-01-26,.
53069,Wahkiakum,Washington,2024,2,2,2024-02-02,.
53069,Wahkiakum,Washington,2024,2,9,2024-02-09,.
53069,Wahkiakum,Washington,2024,2,16,2024-02-16,.
53069,Wahkiakum,Washington,2024,2,23,2024-02-23,.
53069,Wahkiakum,Washington,2024,3,1,2024-03-01,.
53069,Wahkiakum,Washington,2024,3,8,2024-03-08,.
53069,Wahkiakum,Washington,2024,3,15,2024-03-15,.
53069,Wahkiakum,Washington,2024,3,22,2024-03-22,.
53069,Wahkiakum,Washington,2024,3,29,2024-03-29,.
53069,Wahkiakum,Washington,2024,4,5,2024-04-05,.
53069,Wahkiakum,Washington,2024,4,12,2024-04-12,.
53069,Wahkiakum,Washington,2024,4,19,2024-04-19,.
53069,Wahkiakum,Washington,2024,4,26,2024-04-26,.
53069,Wahkiakum,Washington,2024,5,3,2024-05-03,.
53069,Wahkiakum,Washington,2024,5,10,2024-05-10,.
53069,Wahkiakum,Washington,2024,5,17,2024-05-17,.
53069,Wahkiakum,Washington,2024,5,24,2024-05-24,.
53069,Wahkiakum,Washington,2024,5,31,2024-05-31,.
53069,Wahkiakum,Washington,2024,6,7,2024-06-07,.
53069,Wahkiakum,Washington,2024,6,14,2024-06-14,.
53069,Wahkiakum,Washington,2024,6,21,2024-06-21,.
53069,Wahkiakum,Washington,2024,6,28,2024-06-28,.
53069,Wahkiakum,Washington,2024,7,5,2024-07-05,.
53069,Wahkiakum,Washington,2024,7,12,2024-07-12,.
53069,Wahkiakum,Washington,2024,7,19,2024-07-19,.
53069,Wahkiakum,Washington,2024,7,26,2024-07-26,.
53069,Wahkiakum,Washington,2024,8,2,2024-08-02,.
53069,Wahkiakum,Washington,2024,8,9,2024-08-09,.
53069,Wahkiakum,Washington,2024,8,16,2024-08-16,.
53069,Wahkiakum,Washington,2024,8,23,2024-08-23,.
53069,Wahkiakum,Washington,2024,8,30,2024-08-30,.
